gene2,gene3,gene4,gene5,gene6,gene7,gene8,gene9,gene10,gene11,gene12,gene13,gene14,gene15,gene16,gene17,gene18,gene19,gene20,gene21,gene22,gene23,gene24,gene25,gene26,gene27,gene28,gene29,gene30,gene31,gene32,gene33,gene34,gene35,gene36,gene37,gene38,gene39,gene40,gene41,gene42,gene43,gene44,gene45,gene46,gene47,gene48,gene49,gene50,gene51,gene52,gene53,gene54,gene55,gene56,gene57,gene58,gene59,gene60,gene61,gene62,gene63,gene64,gene65,gene66,gene67,gene68,gene69,gene70,gene71,gene72,gene73,gene74,gene75,gene76,gene77,gene78,gene79,gene80,gene81,gene82,gene83,gene84,gene85,gene86,gene87,gene88,gene89,gene90,gene91,gene92,gene93,gene94,gene95,gene96,gene97,gene98,gene99,gene100,gene101,gene102,gene103,gene104,gene105,gene106,gene107,gene108,gene109,Index
-3.894670740146695,-5.283098481829402,-8.304664002273187,-5.034496273953871,-6.9937895383117255,-9.408723302374838,-9.196009029516361,-9.154310062410243,-8.973553369736477,-10.445205328265315,-10.783315507952597,-10.656752627019157,-10.862698534930562,-10.894050208320165,-10.545766211621347,-10.272987195022695,-9.683635223466315,-9.407914578860165,-9.191015343564514,-8.808976795169732,-8.652817098707057,-7.947659663196886,-8.01849816787159,-7.398059876492519,-7.166254669045696,-7.101384060660561,-6.960552754112466,-6.618708300284986,-6.727730505098516,-6.6702867186632115,-6.998394874966461,-7.170926729141066,-7.363357497355122,-7.63277187723807,-7.977839203815304,-8.098895981015678,-8.142541475983,-8.400787915956625,-8.224636778515979,-8.407835513467484,-8.28809829261674,-8.54793407051008,-8.312561108042097,-8.481043380757075,-8.234940720958974,-8.304426036757393,-8.825455146212919,-8.58914782294894,-8.590927065226277,-8.555458849644538,-8.455447615178263,-8.363047912679408,-8.21118064838344,-8.184683994941025,-8.159902251132486,-8.04248138814526,-8.066188640744839,-8.336598875863203,-8.341989179092227,-8.097705098222445,-8.066376863583459,-7.936102665479881,-7.84773261029543,-8.022714355403341,-7.960031074968373,-7.891725658878374,-7.584038356301042,-7.487218563415669,-7.40978491058131,-7.355309429124513,-7.269233406386045,-7.286676614221251,-7.382142848972645,-7.099800144661506,-6.994071517401052,-6.916878608249599,-6.818400424100247,-6.718383868929748,-6.753314780660405,-6.676506006676941,-6.432215856902368,-6.342212941663565,-6.400498893149535,-6.534394874240226,-6.360377238498734,-6.379926663423078,-6.331772223843508,-6.497988687455921,-6.483276585468323,-6.454612492634139,-6.482437842296511,-6.4681106850537615,-6.404929793480927,-6.442471203130818,-6.289606752266064,-6.250005920694554,-6.241087465073124,-6.193936628442449,-6.164188508058701,-6.1755851937160395,-6.216749683462849,-6.19671386650207,-6.184479016521553,-6.151866218896062,-6.165054564581451,-6.1820733235476375,-6.177433718721762,-6.177433718721762,TCGA-ZU-A8S4-01A
2.9931486828123606,2.563422738114428,1.7584107641663766,6.45491239258106,5.865759109106206,4.132632200222404,4.022277754501697,3.526581485786061,3.098517858256833,2.1672783691409387,1.9036004247386424,1.5579864001693051,1.7045601911381212,1.4733763591919273,1.347189400519748,1.4360688016107908,1.505722835934642,1.6470038150621376,1.7313149446013076,2.39109904786888,2.3828780392327324,2.636868225899282,2.5178847222140828,2.8330928242451727,2.7856591064157894,2.760536444775852,2.833795555409598,2.85810574486141,2.8248231632064824,2.750577505420624,2.619609921140784,2.46728344240715,2.018341837377573,1.6594032586731151,1.0979735896988903,1.2564200137878088,1.3852725205232272,1.3399272665132258,1.4733690920820537,1.5447515034908554,1.8312353058141766,1.5935956552579134,1.5891439579075357,1.4087072976425168,1.754715913764529,1.437321918390614,0.9489277320307434,1.0931430042694195,1.1932510384578148,1.1452195146527149,1.1925188953363877,0.9705067875895436,1.1838603444514582,1.2384281295476576,1.2491995808526708,1.3872998662702531,1.2790360656151105,1.1674611951852645,1.2775964947043592,1.4385130215881916,1.5358968228657752,1.6052126536394407,1.716375853326293,1.6664099179848237,1.7570032435032599,1.8815914222126544,2.1210703437171445,2.252100970266752,2.3580534300883307,2.4442262591810437,2.501285753246073,2.394022741344074,2.3465423979051354,2.562422717392749,2.704392565084409,2.8233586191924123,2.95063778828989,3.0476108927435352,3.050559762043967,3.1524596902102853,3.3902414187900716,3.468229940721488,3.4856844959218756,3.479364749194597,3.6354705888384293,3.5680193128781066,3.535819738792359,3.408084949228913,3.438603941298029,3.496830539280087,3.443578151840269,3.5048118593603776,3.5921924950201247,3.557806344279313,3.6880339604687227,3.743466834571268,3.7639125700618408,3.802351367933305,3.843268980542138,3.781398617149654,3.7553949466112377,3.7687554907366767,3.791198812804356,3.8185456635237607,3.810556632109643,3.799543227710691,3.8051150591804057,3.8051150591804057,TCGA-W5-AA30-01A
-7.049715517448529,-8.006965359268479,-10.799459816639997,-8.996102976622376,-11.215140841212504,-13.38720690576146,-14.551814777220676,-15.505694781411774,-16.20468710130778,-17.271430944012337,-18.39775586802516,-18.853259077344116,-19.916640198467455,-19.218865868592065,-19.756067724050993,-19.943614020222235,-20.047799738081697,-20.93584405151831,-21.106299244391725,-20.866331835410477,-21.204523966951513,-21.317584991777764,-21.79873340756701,-21.8675349647341,-22.29632806654506,-23.124577725095882,-23.083343355694154,-22.656822908714517,-22.735432730138545,-23.080318015126213,-23.422614199396953,-23.71512715995384,-24.40722467340392,-24.75739409418959,-25.425130336428943,-25.796644089078896,-25.822743804928535,-26.135031933899423,-26.08703552630104,-26.321881517260962,-26.352550047567306,-26.600438632935717,-26.669987747689174,-27.182414678611185,-27.042287637364186,-27.233801785311243,-27.598554527137114,-27.605331482852566,-27.61862781812231,-27.661094689564447,-27.763195578007977,-28.009618363434846,-27.880781967288552,-27.901519593142204,-28.056052072412005,-28.103482415984526,-28.300747516776028,-28.391288230715034,-28.619765917588683,-28.56235890807327,-28.549725117192153,-28.510258051448524,-28.493103143590716,-28.478768794640615,-28.458548729361176,-28.39063750434378,-28.189151643218576,-28.124673127334773,-28.036421031092292,-27.93092163315605,-28.122442285302867,-28.237268456672968,-28.076792434872743,-27.97070936547558,-27.871014145695767,-27.81698912210232,-27.737768402086445,-27.681454704250996,-27.57055876853439,-27.515654066568008,-27.342645170291934,-27.350415070288598,-27.407748050997146,-27.425774034744705,-27.259961617911976,-27.339711057227532,-27.40735317796058,-27.513857523521065,-27.50292435865767,-27.48772502686588,-27.493950250928993,-27.479343393436586,-27.424754875717532,-27.483462019161614,-27.392352467326564,-27.3560652440921,-27.354632234880988,-27.31560523741313,-27.283353609999217,-27.29110558595965,-27.341768276043094,-27.335203031040766,-27.321665479121876,-27.28774947081932,-27.291878693869492,-27.291751876990887,-27.296772469380873,-27.296772469380873,TCGA-W5-AA39-01A
-6.437094657585072,-7.874039024628897,-10.12167727450619,-8.202793820732408,-9.191631267406557,-11.749706272794665,-12.03795905684203,-12.2333633020216,-12.661592524383614,-13.618508300618904,-13.297433618073509,-13.902469254341268,-13.372203165062492,-13.538905641019793,-14.087715847812214,-13.995359344608644,-14.240293265193037,-14.139932965542721,-14.074477595525003,-14.039282957476075,-13.875134449381008,-13.819166689516976,-14.136524189072503,-13.848045632391628,-13.974060801036574,-13.297689598380185,-13.619005936093421,-13.660914019259133,-14.063454934571293,-14.221900065967954,-14.75947965490941,-15.264018563942615,-15.710777917098572,-15.991362547155491,-16.758856911307795,-16.516427426032976,-16.519118603743227,-16.839402278960847,-16.822010135085463,-16.740938164728423,-16.513531105101723,-16.853453803193396,-16.812689012660464,-16.937194058475963,-16.741753454390057,-16.87392488211365,-17.179715926421718,-17.107727516710526,-17.20117584802279,-17.158613228005283,-17.02392491048496,-16.870447061034366,-16.78579543239652,-16.651298823539133,-16.593946558779887,-16.576540664420396,-16.61155382981411,-16.788637929501004,-16.905595028195677,-16.702001585403593,-16.727664181574735,-16.709849763348792,-16.69215320784407,-16.817257283971063,-16.822652491907565,-16.79809638646192,-16.63093431694975,-16.600193932908063,-16.502394656171504,-16.4521736240469,-16.41265526749374,-16.66736496944085,-16.721213798387616,-16.553730374514736,-16.477240456575025,-16.47216307382808,-16.44988671796556,-16.43186483376683,-16.5292683073683,-16.527355453057194,-16.330990322153685,-16.285548581295608,-16.37924234044109,-16.50275686750236,-16.3803097208494,-16.380191794698117,-16.353370010278912,-16.48848667022934,-16.503974909512863,-16.456838291202132,-16.47573023859503,-16.483691416665977,-16.43860070841385,-16.485874542835724,-16.365435275225963,-16.354644879744846,-16.3929476841811,-16.364621215511512,-16.355296985657223,-16.354477458277863,-16.374005555506557,-16.373374145935987,-16.3750127546211,-16.338580093965458,-16.341457857845793,-16.34465207876786,-16.341357511484617,-16.341357511484617,TCGA-W5-AA34-01A
-7.928525970112783,-9.641696296531475,-12.44410809023179,-9.623526905862107,-11.972979608755493,-14.589351588349857,-14.502375580305255,-16.111455644904517,-17.261525929421246,-18.378224924561184,-19.2233707062214,-20.07346009040845,-20.98527747555099,-21.217715668385292,-21.935889708605256,-22.15465963528048,-22.71773846172815,-22.549470471964682,-22.705412983617908,-22.17512478544016,-22.263273856288546,-22.254045488411837,-22.436367656149436,-22.44123163902841,-22.906570570279605,-23.588658936892205,-23.53155479839892,-23.462914786295883,-23.60186952618318,-23.976514944963178,-24.446438704878574,-24.803195398061398,-25.27826342242699,-26.092801304464857,-26.878084588972403,-27.255453753451746,-27.656831641477762,-27.871442139907412,-27.863219767682228,-27.7315703343834,-27.539724011932858,-28.13276703944976,-28.132163934869787,-28.439938554287966,-28.10759409218091,-28.42674640545418,-29.007451013810424,-28.973103755356444,-28.924934782836473,-28.934386017230384,-28.948780640866023,-28.862825249795915,-28.759926290778417,-28.966012331429322,-28.869547065692693,-28.831273916998285,-28.956885316692567,-29.18482649703365,-29.275703630250966,-29.23412726178239,-29.250288074181906,-29.36806281847425,-29.34363743459738,-29.546021716219823,-29.504561027878808,-29.432597596319848,-29.156001655302227,-29.074718173368456,-29.010470074567966,-28.917100155822975,-28.76799227303695,-28.89802151951892,-28.996414886933014,-28.738521321830945,-28.64179129214194,-28.609445260481657,-28.52880024647032,-28.475753844630766,-28.530439051824477,-28.49673187759363,-28.236226133858782,-28.189720739725924,-28.17984603444857,-28.183136243963357,-28.017483282569522,-28.097583049691753,-28.155384505424905,-28.32971369854971,-28.25480564807206,-28.204076698372656,-28.20601726421683,-28.173838866053906,-28.099601770950088,-28.14201206593432,-27.992592503896546,-27.96617980281074,-27.96104079844147,-27.914842568882758,-27.884816075108745,-27.89436214385201,-27.860836048398955,-27.8490069123339,-27.83545190176191,-27.797205275996287,-27.80731460017983,-27.810394416664593,-27.799564296806633,-27.799564296806633,TCGA-ZH-A8Y5-01A
11.915742400533961,13.999231401654688,14.524299697786336,18.057655993413913,19.085143592619804,19.26367498767143,19.917833041322172,20.02390009503215,20.096024385336854,20.434125326073,20.283876820182112,20.160441367322438,20.138269283649468,20.72695482729952,20.673658276845504,21.200036633503597,21.490322687951245,21.643196237145794,22.143472551151934,22.570143779492152,22.949678687689573,23.26974596288744,23.442397350014584,24.225723175427994,24.49155077156272,24.3518648696635,24.391393491068868,24.813235675092862,24.663085823264186,24.67962794347208,24.59288261934476,24.51059574775297,23.95660243853562,23.87925936017602,23.416056554102816,23.633953088398087,23.801980181521486,23.829116088222083,24.032035824570194,24.525781618560895,24.631166975469974,24.25853749409682,24.40194820948427,24.134476539476783,24.29940603618627,24.16806504346462,23.84603505154408,23.831640450944505,23.84177300588154,23.997626739950668,23.93204344262679,24.18966220715416,24.313298885167267,24.469636422935643,24.62379872023483,24.53590970965252,24.274458207874467,24.24042887893899,24.041192077429383,24.188716903231988,24.18712982314202,24.1500357638101,24.216778669310454,24.148776516033255,24.199823018864464,24.26568325775498,24.492755031619197,24.549459558231014,24.661522478034072,24.827851124752684,24.918578100684652,24.629939677269704,24.817028635749576,25.016256529464965,25.10890246592461,25.12372511065137,25.18911028522758,25.25700092345472,25.237900295629522,25.29833397033139,25.4343431827876,25.47683321948488,25.43182972416151,25.434750286981263,25.57685160384287,25.437552684161815,25.264444239971805,25.18292945686747,25.182428199638867,25.277629330672667,25.317340536479147,25.391735986709573,25.445859331115216,25.43844140385655,25.51757390838169,25.53349577780126,25.505566794869807,25.548926720024422,25.578197313030223,25.629116328369683,25.608878095126062,25.612640216157182,25.612856583838116,25.642921007554165,25.644877478879135,25.649827734875487,25.653954870448665,25.653954870448665,TCGA-W5-AA2H-01A
-5.261518379682296,-6.424621916727149,-8.76247931361257,-6.330724750727122,-9.4394317610771,-11.9405756143749,-11.703932387142643,-12.055784557433189,-12.402002272804173,-13.946615760139338,-13.896601480116995,-14.370535421673964,-13.815205954831633,-14.143629106186275,-14.524501047778461,-14.438703977490766,-13.928199128708252,-13.912410760470689,-13.956093116367944,-13.558450623593297,-13.67158251324553,-13.629642462997706,-13.95405493381677,-13.754851633774585,-13.876744553743345,-13.540092692910651,-13.566229719048199,-13.64987008760389,-13.930038923475193,-13.898129041121221,-13.91633364019987,-14.305912546422919,-14.737574318189761,-15.520080439117407,-15.677729685184273,-15.164598029507994,-14.995019538858912,-15.180261355578606,-15.021430237617832,-15.087245688634438,-14.83153464153097,-15.19922487890307,-15.118089481560231,-15.256321420374128,-14.948861617224443,-15.238528181602753,-15.794764189790977,-15.640822264570165,-15.553051553124327,-15.582690881490677,-15.326549975107094,-15.571883353995418,-15.346987228369615,-15.37538106606515,-15.443280358018251,-15.331434225855864,-15.38238653224135,-15.532595547698111,-15.639098716752803,-15.415755099475668,-15.362022619841008,-15.389314544966146,-15.331368915335522,-15.446864341625433,-15.41326290110309,-15.304863416103448,-15.120977664041163,-15.046329909001217,-14.948998210408199,-14.940607555154134,-14.776597064694887,-14.831827928587009,-14.871057918270171,-14.710927735341896,-14.581685717834722,-14.480697101794897,-14.386569014558546,-14.306254036047207,-14.326626208281347,-14.28282068211764,-14.055041518116557,-13.986192346733082,-14.008890321166529,-14.035781396509751,-13.937962430709899,-14.014545276304272,-14.039566249643677,-14.265241338289236,-14.22723444332342,-14.160724345212335,-14.162661294413002,-14.17511680041259,-14.119076357293284,-14.146638639838763,-14.021445557756117,-13.999330866564128,-13.998427015482198,-13.980793214554465,-13.955440934237345,-13.944470133403014,-13.951091778976666,-13.93285628387873,-13.92880563739946,-13.890980697094836,-13.89728922801219,-13.895009789277834,-13.883329173700846,-13.883329173700846,TCGA-ZH-A8Y2-01A
4.504231503387537,4.642404387579523,3.7055072737835775,6.584781137865415,7.1387064979154005,6.6134639437400065,6.522387432130581,6.481311677889937,6.194449187503099,5.697738178317064,5.338960612115042,5.208486700455625,5.358827948735436,5.181813498258447,5.152927552560817,5.4050200187562245,5.596448244478404,5.598090061104752,5.815578862027824,6.190135669754105,6.355582670525237,6.734873950372716,6.625977293733092,7.048226111238932,7.156495948544781,7.174459114640845,7.134669239178615,7.279317606844875,7.117688722828234,7.0999146682594,6.899711380985996,6.743766177474186,6.457600859570732,6.205451582403631,5.782564690301876,5.866815114362073,5.9507954466050945,5.740871401001161,5.827482698906588,5.979969814847634,6.181820118260492,5.919881840772858,6.009913768221295,5.800404419321868,6.032480114558518,6.006473663466157,5.804619541831788,5.967689251585636,6.007217619444859,6.016739569286173,6.1090958824397665,6.049347008399063,6.130438958204362,6.190165413766527,6.178053114631574,6.214567686695948,6.1784271166428955,6.026140934832194,6.049786850921657,6.247608462322248,6.26400158984043,6.348341924335882,6.381567144904936,6.314846576492103,6.331075548966052,6.412691396102546,6.654060313273074,6.717964918261788,6.776331886987131,6.819242004520991,6.946980329181031,6.764796678159662,6.660747198042099,6.848805872873879,6.9400338787224936,6.993531533966542,7.065362681135642,7.1183363155128045,7.086941836075045,7.118643763018393,7.326726047711286,7.393740878641105,7.346893573749098,7.287967542508051,7.440549614331066,7.418179070751095,7.440914934871887,7.276535286838577,7.289462139817891,7.325616775304352,7.285517302582232,7.2928657226594655,7.346258086871099,7.305391238962007,7.425592756448095,7.444950329215769,7.434061298470841,7.4767324696786375,7.49861789255933,7.504132949924497,7.505988323256749,7.51995401777783,7.526277770122193,7.5612122394472046,7.557351274172391,7.555686148631501,7.557402556897577,7.557402556897577,TCGA-3X-AAVE-01A
-7.968198330911221,-9.922981589322902,-13.0276906448068,-11.127297289208977,-14.050248073142713,-16.319058225566383,-17.575810455253293,-17.910614342041086,-18.585698849028514,-19.76391658182627,-21.04075173072343,-21.625142548410164,-21.842429084179305,-22.211992598584892,-22.671575132871915,-22.597740467069737,-22.58671601209494,-22.679331687831812,-22.54435342419262,-22.17741798742308,-22.397895577469644,-22.296046038148905,-22.42173378972802,-22.14231474351704,-22.326865811336784,-22.820870075088017,-23.115150834391834,-22.92816574594082,-23.342756234628,-23.416010941331358,-23.69474013517362,-24.137792124965515,-24.93094109563095,-25.456306401895837,-26.224423255595248,-25.88558591693093,-25.80952251487706,-26.1287839346297,-26.120885493409766,-25.8069006227323,-25.869680454828984,-26.29670292718454,-26.16454208613471,-26.402458107613505,-26.271895753939205,-26.66578648907729,-27.093657731176755,-26.941136616625638,-26.945758998093417,-26.963990171667202,-26.918243757428094,-26.992365131009628,-26.834344111793378,-26.82851388569935,-26.820663659663424,-26.868258248856282,-26.924062122387994,-27.136064077310856,-27.38630465494763,-27.082145039555027,-27.10149613968905,-27.172379704942458,-27.133331503836942,-27.28984045982534,-27.27535243506577,-27.19898625043875,-26.9725732370262,-26.912887723873514,-26.845834458208127,-26.82321242984588,-26.609813454333075,-26.919812504010356,-27.056884171394262,-26.880345263221344,-26.78981492280899,-26.744254136838244,-26.682633772772583,-26.642878468436418,-26.72920009903423,-26.68957572055647,-26.52166513425895,-26.453631008424924,-26.52695745599086,-26.640288760058745,-26.48500013050563,-26.519917067075372,-26.53873812834037,-26.699073847058635,-26.728884366144975,-26.677423619398876,-26.749116872004475,-26.71144814797453,-26.648419286549597,-26.667166932999642,-26.56670049528032,-26.553317189907144,-26.579816769323923,-26.569967265313302,-26.53086129803766,-26.54819136697398,-26.60277400744028,-26.593740160572413,-26.583661343281147,-26.546055082416633,-26.547686331033983,-26.550216312214094,-26.547201134076,-26.547201134076,TCGA-W5-AA38-01A
-5.722187687620606,-9.197020092151876,-11.91070679659813,-11.440755520929986,-13.392730720003941,-15.44543410788535,-16.34527564307931,-17.678605856296823,-18.425517934269163,-19.098648801459113,-20.233892335038345,-20.715479443825696,-20.849243715678195,-21.96441023806672,-22.21141218966752,-22.42960833713083,-22.95040581774969,-23.725768290903225,-23.839122444231386,-23.563245478467753,-23.626655190940316,-23.750012181352155,-23.866951076713395,-22.790700484587017,-21.65375161012909,-22.322650736358238,-22.610766436347863,-23.27157989552156,-23.225465497765168,-23.394494668432966,-23.570665112457856,-23.945331397882786,-24.649464771456888,-25.031885375083686,-25.70861645086993,-26.079450690282336,-25.878695148125036,-26.23941219241262,-26.13586776015674,-26.356519978285675,-26.286007020101913,-26.798617048409344,-26.785556089925045,-27.305485015837757,-27.111763419797526,-27.638731616496653,-28.139940639039434,-28.068675276574677,-27.91478625085138,-28.021557372606015,-28.159870054735418,-28.335511867615583,-28.068346499485536,-28.118376474553287,-28.214517208415767,-27.92887225482908,-28.172602560021474,-28.351428673867524,-28.357472790800575,-28.2167511636944,-28.099641771855193,-28.34719098302209,-28.236861174953766,-28.3223184889934,-28.22365373966839,-28.019911540048373,-27.741364490937123,-27.593409501324754,-27.47844157979969,-27.413451877083443,-27.366740654927124,-27.442103570471144,-27.458019755482244,-27.238797895788128,-27.077354943470457,-26.938117869674535,-26.78170128932175,-26.67263366708903,-26.649754022427263,-26.54314911255528,-26.320746713293687,-26.279070944049643,-26.26025246419623,-26.330122067178877,-26.16230571380518,-26.2862889349007,-26.409758957929345,-26.618733489008143,-26.558538635371146,-26.48151430711224,-26.536439177336806,-26.48192154589806,-26.39330008964002,-26.494205657211825,-26.365223424533962,-26.308863250651694,-26.254686280050848,-26.20789785082311,-26.169837623560515,-26.210887993906873,-26.23394610493692,-26.202373849254048,-26.18988023454032,-26.166552531403585,-26.17941274819174,-26.187962938173154,-26.184349455287478,-26.184349455287478,TCGA-ZH-A8Y6-01A
-0.16167230469350602,-1.0911448394265877,-2.7678347489286694,-0.06130227754851303,-0.8696925228309399,-2.0024966542588394,-2.420490026235422,-2.4948567426164954,-2.6237393578568993,-3.5470379128329266,-4.092772478798041,-4.296685652693653,-4.555627348520786,-4.815920200269449,-5.04753960744345,-4.950630458350443,-5.051422883397854,-4.9308274766675595,-4.842212544871497,-4.266766270313882,-4.281217202567886,-4.150830714574159,-4.256996840703463,-4.00234790907713,-4.067112290222928,-4.429562233313409,-4.277688465898091,-4.227133894161437,-4.13443655496906,-4.25262093329455,-4.2031559635939715,-4.428119542512402,-4.96062205625166,-5.338301992912388,-5.783521647807437,-5.853534118906101,-5.8334593501309495,-5.997781244421502,-5.868332802379565,-5.734825988273377,-5.541351445251069,-5.73958268933198,-5.661383405149809,-5.958960486685328,-5.670927418533544,-5.86860556411005,-6.2815612183717935,-6.168336816129665,-6.041757022743492,-6.048275580209011,-6.091920445615202,-6.084089229161195,-5.766780036914367,-5.855915728727727,-5.904476288262471,-5.873392424962023,-5.99131627513114,-6.12283984941214,-6.060507795765436,-5.816029375119763,-5.735829105933566,-5.73308944213384,-5.638934435237599,-5.787781499924961,-5.723853923539098,-5.594160755089266,-5.368178371758919,-5.255758570030575,-5.141724139217623,-5.136418193957182,-4.961910876968561,-5.1376790370420435,-5.285093662560868,-5.091596041272493,-4.954784415149862,-4.855205403210148,-4.738963014534101,-4.6471858335473835,-4.642933823186651,-4.593769372944809,-4.3627633289254195,-4.299191734965058,-4.292699629010437,-4.364692793868292,-4.220879649161868,-4.29074368798844,-4.350700963149431,-4.518965524914906,-4.4723092775852145,-4.41017732545374,-4.475530946965688,-4.45614440247804,-4.384658500351004,-4.421228369510635,-4.288053057933084,-4.2549147388109505,-4.244113819081883,-4.202000344775319,-4.169239707769646,-4.159386749435229,-4.178546835244685,-4.162739297788841,-4.156360339185436,-4.127930282686704,-4.130469089082316,-4.131695602632919,-4.125646813208487,-4.125646813208487,TCGA-W5-AA2U-01A
